,target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,classification
363,https://www.independent.co.ug/study-finds-glucose-like-metabolite-effective-against-covid-19,2022-05-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0513/c90000-10096188.html,2022-05-13,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
364,https://www.independent.co.ug/trump-responds-to-committees-vote-to-subpoena-him-over-capitol-riot,2022-10-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1015/c90000-10158690.html,2022-10-15,en.people.cn,0.625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
365,https://www.independent.co.ug/china-locks-down-as-covid-19-cases-shoot-up,2022-03-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0313/c90000-9970492.html,2022-03-13,en.people.cn,0.7272727272727273,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
366,https://www.independent.co.ug/u-s-launches-trial-to-study-allergic-reactions-to-covid-19-mrna-vaccines,2022-03-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0310/c90000-9969013.html,2022-03-10,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
367,https://www.independent.co.ug/africas-aviation-industry-negatively-impacted-by-russia-ukraine-conflict-experts,2022-05-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0510/c90000-10094652.html,2022-05-10,en.people.cn,0.5333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
368,https://www.independent.co.ug/u-s-crypto-investors-call-for-more-regulation-as-ftx-fiasco-dents-confidence,2022-11-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1117/c90000-10172598.html,2022-11-17,en.people.cn,0.6842105263157895,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
369,https://www.independent.co.ug/african-scientists-say-green-future-at-stake-amid-deforestation,2022-05-03,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/05/03/african-scientists-say-deforestation-puts-continents-green-future-at-stake,2022-05-03,africa.cgtn.com,0.625,,,,,,,,,,,,,,,,,,,,,,state-media
370,https://www.independent.co.ug/global-covid-19-death-toll-tops-6million-who,2022-03-09,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0309/c90000-9968417.html,2022-03-09,en.people.cn,0.5555555555555556,Xinhua,http://www.ecns.cn/news/2022-03-09/detail-ihawiaxw7022962.shtml,2022-03-09,ecns.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,state-media
371,https://www.independent.co.ug/russia-declares-early-termination-of-membership-of-un-human-rights-council,2022-04-08,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-04-08/detail-ihaxeryf5448686.shtml,2022-04-08,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
372,https://www.independent.co.ug/at-what-point-do-oil-prices-trigger-a-u-s-recession,2022-03-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0324/c90000-9975377.html,2022-03-24,en.people.cn,0.8285714285714286,Xinhua,http://en.people.cn/n3/2022/0324/c90000-9975293.html,2022-03-24,en.people.cn,0.8571428571428571,Xinhua,,,,,,,,,,,,,,,,state-media
373,https://www.independent.co.ug/fauci-announces-stepping-down-in-december,2022-08-23,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0823/c90000-10138334.html,2022-08-23,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
374,https://www.independent.co.ug/us-uneasy-as-gas-prices-hit-new-high,2022-03-07,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0308/c90000-9967870.html,2022-03-08,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
375,https://www.independent.co.ug/ukraine-ready-to-exchange-prisoners-with-russia-zelensky,2022-03-28,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0328/c90000-10076696.html,2022-03-28,en.people.cn,0.5454545454545454,Xinhua,http://www.ecns.cn/news/2022-03-28/detail-ihawymkm2555653.shtml,2022-03-28,ecns.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,state-media
376,https://www.independent.co.ug/timeline-development-of-russia-ukraine-conflict,2022-02-25,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202202/25/WS62178792a310cdd39bc88c16.html,2022-02-25,chinadaily.com.cn,0.8108108108108109,Xinhua,http://www.ecns.cn/news/2022-02-25/detail-ihavwrts3796462.shtml,2022-02-25,ecns.cn,0.8378378378378378,Xinhua,http://en.people.cn/n3/2022/0225/c90000-9962777.html,2022-02-25,en.people.cn,0.6486486486486487,Xinhua,,,,,,,,,,,state-media
377,https://www.independent.co.ug/biden-appoints-first-native-american-to-serve-as-treasurer,2022-06-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0622/c90000-10112904.html,2022-06-22,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
378,https://www.independent.co.ug/world-bank-downgrades-2022-global-growth-forecast-to-2-9-pct-warns-of-stagflation-risk,2022-06-08,independent.co.ug,Xinhua,http://www.ecns.cn/news/economy/2022-06-08/detail-ihazcpzs6459068.shtml,2022-06-08,ecns.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
379,https://www.independent.co.ug/elon-musk-takes-control-of-twitter,2022-10-28,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1028/c90000-10164722.html,2022-10-28,en.people.cn,0.6666666666666666,Xinhua,http://www.ecns.cn/business/2022-10-28/detail-ihcfhiyy9446596.shtml,2022-10-28,ecns.cn,0.6666666666666666,Xinhua,http://www.chinadaily.com.cn/a/202210/28/WS635b3ccfa310fd2b29e7f095.html,2022-10-28,chinadaily.com.cn,0.5833333333333334,Xinhua,https://www.chinadaily.com.cn/a/202210/28/WS635b3ccfa310fd2b29e7f095.html,2022-10-28,chinadaily.com.cn,0.5833333333333334,Xinhua,,,,,,state-media
380,https://www.independent.co.ug/who-warns-future-waves-of-covid-19-infection-as-deaths-drop,2022-09-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0915/c90000-10147220.html,2022-09-15,en.people.cn,0.6875,Xinhua,http://www.ecns.cn/news/2022-09-15/detail-ihceauqk3918915.shtml,2022-09-15,ecns.cn,0.6875,Xinhua,,,,,,,,,,,,,,,,state-media
381,https://www.independent.co.ug/cameroon-looks-to-bright-future-in-film-productions,2022-08-15,independent.co.ug,Xinhua,http://www.chinadaily.com.cn/a/202208/20/WS63004406a310fd2b29e7351d.html,2022-08-20,chinadaily.com.cn,0.5384615384615384,Xinhua,https://www.chinadaily.com.cn/a/202208/20/WS63004406a310fd2b29e7351d.html,2022-08-20,chinadaily.com.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,state-media
382,https://www.independent.co.ug/uk-top-court-rules-against-scottish-independence-vote-bid,2022-11-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1124/c90000-10175749.html,2022-11-24,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
383,https://www.independent.co.ug/biden-casts-early-vote-in-polarized-midterm-elections,2022-10-30,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1031/c90000-10165332.html,2022-10-31,en.people.cn,0.6875,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
384,https://dailyexpress.co.ug/2022/07/01/uganda-china-bolster-ties-in-60-year-journey,2022-07-02,dailyexpress.co.ug,"Uganda Radio Network, XINHUA",http://en.people.cn/n3/2022/0701/c90000-10117546.html,2022-07-01,en.people.cn,0.7333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
385,https://www.independent.co.ug/un-high-level-forum-calls-for-global-efforts-in-quality-education,2022-07-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0707/c90000-10120421.html,2022-07-07,en.people.cn,0.6666666666666666,Xinhua,http://www.chinadaily.com.cn/a/202207/07/WS62c6a7d1a310fd2b29e6b1aa.html,2022-07-07,chinadaily.com.cn,0.6111111111111112,Xinhua,https://www.chinadaily.com.cn/a/202207/07/WS62c6a7d1a310fd2b29e6b1aa.html,2022-07-07,chinadaily.com.cn,0.6111111111111112,Xinhua,,,,,,,,,,,state-media
386,https://www.independent.co.ug/strong-u-s-dollar-causes-serious-problems-to-low-middle-income-countries-foreign-affairs,2022-11-05,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1105/c90000-10167629.html,2022-11-05,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
387,https://www.independent.co.ug/inflation-supply-disruption-stifle-eurozone-growth,2022-02-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0208/c90000-9954676.html,2022-02-08,en.people.cn,0.8620689655172413,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
388,https://www.independent.co.ug/british-pm-sunak-vows-to-fix-mistakes-restore-economic-stability,2022-10-25,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-10-25/detail-ihcfhiyy9442568.shtml,2022-10-25,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
389,https://www.independent.co.ug/england-captain-kane-has-rooneys-goal-record-in-sight,2022-11-21,independent.co.ug,Xinhua,http://english.news.cn/20221121/c39127cbb0f6477da1c130570bd2ea97/c.html,2022-11-21,english.news.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
390,https://www.independent.co.ug/eu-calls-for-ceasefire-in-ukraine-to-allow-grain-exports,2022-06-21,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0621/c90000-10112527.html,2022-06-21,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
391,https://www.independent.co.ug/cost-of-living-crisis-deals-further-blow-to-britons-as-inflation-hits-40-year-high,2022-10-20,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1020/c90000-10161307.html,2022-10-20,en.people.cn,0.782608695652174,新华网,http://english.news.cn/europe/20221020/05be8fc77d47468599f3bfa222263a0b/c.html,2022-10-20,english.news.cn,0.782608695652174,Xinhua,https://english.news.cn/europe/20221020/05be8fc77d47468599f3bfa222263a0b/c.html,2022-10-20,english.news.cn,0.782608695652174,Xinhua,,,,,,,,,,,state-media
392,https://www.independent.co.ug/imf-cuts-2022-global-growth-forecast-to-3-2-pct-warns-of-downside-risks,2022-07-27,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-07-27/detail-ihcarefn4809229.shtml,2022-07-27,ecns.cn,0.6923076923076923,Xinhua,http://en.people.cn/n3/2022/0727/c90000-10127747.html,2022-07-27,en.people.cn,0.6923076923076923,Xinhua,,,,,,,,,,,,,,,,state-media
393,https://www.independent.co.ug/world-will-become-unlivable-unless-govts-reevaluate-energy-policies-un-chief,2022-04-05,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0405/c90000-10080023.html,2022-04-05,en.people.cn,0.6,Xinhua,http://en.people.cn/n3/2022/0406/c90000-10080133.html,2022-04-06,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,state-media
394,https://www.independent.co.ug/u-s-sees-gun-violence-surge-in-bidens-first-year-as-president-report,2022-01-27,independent.co.ug,Xinhua,http://www.ecns.cn/news/society/2022-01-27/detail-ihauzmfa9718481.shtml,2022-01-27,ecns.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
395,https://www.independent.co.ug/biden-announces-new-actions-as-gun-violence-surges-across-u-s,2022-02-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0204/c90000-9952407.html,2022-02-04,en.people.cn,0.75,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
396,https://www.independent.co.ug/imf-cuts-2022-global-growth-forecast-to-3-6-pct-amid-russia-ukraine-conflict,2022-04-20,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0420/c90000-10086278.html,2022-04-20,en.people.cn,0.8571428571428571,Xinhua,http://www.ecns.cn/news/2022-04-20/detail-ihaxrxye1094315.shtml,2022-04-20,ecns.cn,0.8571428571428571,Xinhua,,,,,,,,,,,,,,,,state-media
397,https://www.independent.co.ug/crisis-in-ukraine-could-slash-global-trade-growth-by-half-in-2022-wto,2022-04-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0412/c90000-10082575.html,2022-04-12,en.people.cn,0.7142857142857143,Xinhua,http://www.ecns.cn/news/2022-04-12/detail-ihaxmtii6872667.shtml,2022-04-12,ecns.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,state-media
398,https://www.independent.co.ug/biden-says-is-leader-killed-in-u-s-raid-in-syria,2022-02-04,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202202/03/WS61fbe532a310cdd39bc8497c.html,2022-02-03,chinadaily.com.cn,0.5,Xinhua,http://www.chinadaily.com.cn/a/202202/03/WS61fbe532a310cdd39bc8497c.html,2022-02-03,chinadaily.com.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
399,https://www.independent.co.ug/imf-chief-urges-fast-well-coordinated-actions-to-tackle-food-crisis,2022-05-19,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0519/c90000-10098507.html,2022-05-19,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
400,https://www.independent.co.ug/kenya-to-end-fuel-subsidy-on-runaway-global-prices,2022-06-16,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/06/16/kenya-to-end-fuel-subsidy-on-runaway-global-prices,2022-06-16,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
401,https://www.independent.co.ug/u-s-must-explain-its-bio-labs-in-ukraine-chinese-military-spokesperson,2022-03-25,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-25/detail-ihawuesq7011520.shtml,2022-03-25,ecns.cn,0.5,Xinhua,http://en.people.cn/n3/2022/0325/c90000-9975769.html,2022-03-25,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
402,https://www.independent.co.ug/g7-to-impose-price-cap-on-russia-oil-u-s-treasury-secretary,2022-09-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0903/c90000-10143057.html,2022-09-03,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
403,https://www.independent.co.ug/russia-accuses-u-s-funded-labs-of-developing-bio-weapons,2022-04-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0413/c90000-10083341.html,2022-04-13,en.people.cn,0.5,Xinhua,http://www.ecns.cn/news/2022-04-13/detail-ihaxmtii6875276.shtml,2022-04-13,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
404,https://www.independent.co.ug/russian-forces-announce-ceasefire-ukraine-ready-to-discuss-non-nato-models,2022-03-07,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0308/c90000-9967972.html,2022-03-08,en.people.cn,0.6842105263157895,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
405,https://www.independent.co.ug/u-s-jury-finds-three-ex-cops-involved-in-george-floyds-death-guilty,2022-02-25,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-25/detail-ihavwrts3796114.shtml,2022-02-25,ecns.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
406,https://www.independent.co.ug/kenya-cuts-electricity-costs-by-15,2022-01-08,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/08/kenya-cuts-consumer-power-costs-by-15-percent,2022-01-08,africa.cgtn.com,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,state-media
407,https://www.independent.co.ug/messi-ready-for-last-shot-at-world-cup-glory,2022-11-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1122/c90000-10174466.html,2022-11-22,en.people.cn,0.6842105263157895,Xinhua,http://english.news.cn/20221122/0fd585be25c2480faf8a658870120ea3/c.html,2022-11-22,english.news.cn,0.6842105263157895,Xinhua,,,,,,,,,,,,,,,,state-media
408,https://www.independent.co.ug/foodborne-diseases-affect-10-pct-of-world-population-annually-who,2022-06-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0608/c90000-10106854.html,2022-06-08,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
409,https://www.independent.co.ug/biden-admits-not-enough-votes-to-codify-abortion-rights-in-next-congress,2022-11-15,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-11-15/detail-ihcfwzyq0201772.shtml,2022-11-15,ecns.cn,0.6190476190476191,Xinhua,http://en.people.cn/n3/2022/1115/c90000-10171144.html,2022-11-15,en.people.cn,0.6190476190476191,Xinhua,,,,,,,,,,,,,,,,state-media
410,https://www.independent.co.ug/kenya-huawei-sign-agreement-to-boost-ict-capacity,2022-03-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0326/c90000-10076299.html,2022-03-26,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
411,https://www.independent.co.ug/u-s-department-of-justice-opposes-request-to-unseal-mar-a-lago-search-affidavit,2022-08-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0816/c90000-10135812.html,2022-08-16,en.people.cn,0.6666666666666666,Xinhua,http://www.ecns.cn/news/2022-08-16/detail-ihccfwfs9785445.shtml,2022-08-16,ecns.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,state-media
412,https://www.independent.co.ug/japan-warns-of-tsunami-following-volcanic-eruption-in-tonga,2022-01-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0116/c90000-9945208.html,2022-01-16,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
413,https://www.independent.co.ug/food-stocks-in-sudan-could-run-out-in-one-month-un,2022-03-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0302/c90000-9964552.html,2022-03-02,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
414,https://www.independent.co.ug/biden-pardons-federal-convictions-for-simple-possession-of-marijuana,2022-10-07,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1007/c90000-10155060.html,2022-10-07,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
415,https://www.independent.co.ug/international-army-games-2022-ends-in-russia,2022-08-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0829/c90000-10140694.html,2022-08-29,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
416,https://www.independent.co.ug/russia-to-sell-gas-to-unfriendly-countries-in-rubles-putin,2022-03-24,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-03-24/detail-ihawuesq7011250.shtml,2022-03-24,ecns.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
417,https://www.independent.co.ug/un-chief-says-11-years-of-brutal-fighting-in-syria-must-end,2022-03-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0312/c90000-9970195.html,2022-03-12,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
418,https://www.independent.co.ug/infantino-only-candidate-for-fifa-2023-presidential-election,2022-11-18,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1118/c90000-10173299.html,2022-11-18,en.people.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
419,https://www.independent.co.ug/hungary-says-paying-in-rubles-for-russian-gas-not-violation-of-sanctions,2022-04-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0410/c90000-10081975.html,2022-04-10,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
420,https://www.independent.co.ug/sudans-transitional-sovereign-council-denounces-violence-in-mass-protests,2022-01-02,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/01/sudans-transitional-sovereign-council-denounces-violence-in-mass-protests,2022-01-01,africa.cgtn.com,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,state-media
421,https://www.independent.co.ug/u-s-president-touts-gas-tax-holiday-amid-surging-energy-prices,2022-06-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0624/c90000-10114229.html,2022-06-24,en.people.cn,0.85,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
422,https://www.independent.co.ug/iran-warns-u-s-allies-against-making-mistakes-in-region,2022-07-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0715/c90000-10123494.html,2022-07-15,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
423,https://www.independent.co.ug/long-covid-19-a-problem-for-u-s-workforce,2022-09-18,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0918/c90000-10148503.html,2022-09-18,en.people.cn,0.8148148148148148,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
424,https://www.independent.co.ug/tunisia-announces-to-stop-using-johnson-johnson-covid-19-vaccine,2022-05-10,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202205/10/WS6279bcd7a310fd2b29e5b9f7.html,2022-05-10,chinadaily.com.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
425,https://www.independent.co.ug/covid-19-pandemic-not-over-yet-who,2022-04-27,independent.co.ug,Xinhua,http://www.ecns.cn/news/society/2022-04-27/detail-ihaxwerf5644911.shtml,2022-04-27,ecns.cn,0.6,Xinhua,http://en.people.cn/n3/2022/0427/c90000-10089765.html,2022-04-27,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,state-media
426,https://www.independent.co.ug/analysis-europe-faces-winter-energy-crunch-challenges-may-last-for-years,2022-11-07,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202211/07/WS63686017a3105ca1f227461f.html,2022-11-07,chinadaily.com.cn,0.55,China Daily,,,,,,,,,,,,,,,,,,,,,state-media
427,https://www.independent.co.ug/beijing-winter-olympics-become-the-most-watched-games-in-u-s-despite-diplomatic-boycott,2022-02-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0217/c90000-9958982.html,2022-02-17,en.people.cn,0.85,Xinhua,http://en.people.cn/n3/2022/0216/c90000-9958946.html,2022-02-16,en.people.cn,0.85,Xinhua,,,,,,,,,,,,,,,,state-media
428,https://www.independent.co.ug/un-chief-announces-plan-to-provide-global-early-warnings-on-climate-change,2022-11-09,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1109/c90000-10169003.html,2022-11-09,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
429,https://www.independent.co.ug/human-rights-claims-are-the-new-costume-of-the-united-states,2022-03-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0302/c90000-9964614.html,2022-03-02,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
430,https://www.independent.co.ug/russia-ukraine-conclude-first-round-talks-without-clear-breakthrough,2022-03-01,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0301/c90000-9964189.html,2022-03-01,en.people.cn,0.8275862068965517,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
431,https://www.independent.co.ug/world-cup-united-states-hold-england-to-goalless-draw,2022-11-26,independent.co.ug,Xinhua,http://english.news.cn/20221126/9a0b95d375aa4f3e95d171891248ca0f/c.html,2022-11-26,english.news.cn,0.7142857142857143,Xinhua,http://en.people.cn/n3/2022/1126/c90000-10176632.html,2022-11-26,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,state-media
432,https://www.independent.co.ug/venezuela-confirms-u-s-decision-to-ease-oil-sanctions,2022-05-18,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0518/c90000-10098167.html,2022-05-18,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
433,https://www.independent.co.ug/comment-washington-makes-waves-with-russia-ukraine-conflict-only-to-leave-world-suffer,2022-03-26,independent.co.ug,Xinhua,https://english.news.cn/northamerica/20220325/c6acf3a887df4fd8a74f2ce9e3224b77/c.html,2022-03-25,english.news.cn,0.875,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
434,https://www.independent.co.ug/un-chief-urges-full-funds-for-hunger-relief-operations-in-horn-of-africa,2022-09-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0922/c90000-10150271.html,2022-09-22,en.people.cn,0.6470588235294118,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
435,https://www.independent.co.ug/sweden-finland-launch-special-talks-with-turkey-over-joining-nato,2022-05-16,independent.co.ug,XINHUA,http://en.people.cn/n3/2022/0516/c90000-10096922.html,2022-05-16,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
436,https://www.independent.co.ug/netherlands-senegal-england-u-s-advance,2022-11-30,independent.co.ug,XINHUA,http://english.news.cn/20221130/d6f2cc080eb74b21bbfa764f27d2f744/c.html,2022-11-30,english.news.cn,0.8095238095238095,Xinhua,http://en.people.cn/n3/2022/1130/c90000-10178106.html,2022-11-30,en.people.cn,0.8095238095238095,Xinhua,,,,,,,,,,,,,,,,state-media
437,https://www.independent.co.ug/messi-spurs-argentina-mbappe-seals-last-16-place-for-france,2022-11-27,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202211/27/WS638299aaa31057c47eba13f9.html,2022-11-27,chinadaily.com.cn,0.7727272727272727,Xinhua,https://www.chinadaily.com.cn/a/202211/27/WS638299aaa31057c47eba13f9_1.html,2022-11-27,chinadaily.com.cn,0.7727272727272727,Xinhua,http://www.chinadaily.com.cn/a/202211/27/WS638299aaa31057c47eba13f9.html,2022-11-27,chinadaily.com.cn,0.7727272727272727,Xinhua,,,,,,,,,,,state-media
438,https://www.independent.co.ug/russia-concerned-over-finland-swedens-decision-to-join-nato-kremlin,2022-05-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0517/c90000-10097596.html,2022-05-17,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
439,https://www.independent.co.ug/israeli-ex-pm-netanyahu-takes-lead-in-election-exit-polls,2022-11-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1102/c90000-10166391.html,2022-11-02,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
440,https://www.independent.co.ug/african-union-to-send-expert-mission-to-monitor-kenya-polls,2022-06-30,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/06/29/african-union-to-send-expert-mission-to-monitor-kenya-polls,2022-06-29,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
441,https://www.independent.co.ug/rising-concern-about-political-violence-in-u-s-after-mar-a-lago-search,2022-08-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0816/c90000-10135482.html,2022-08-16,en.people.cn,0.8333333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
442,https://www.independent.co.ug/chinese-envoy-calls-for-lifting-of-sudan-sanctions,2022-03-29,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-29/detail-ihawymkm2555836.shtml,2022-03-29,ecns.cn,0.65,Xinhua,http://en.people.cn/n3/2022/0329/c90000-10077032.html,2022-03-29,en.people.cn,0.65,Xinhua,,,,,,,,,,,,,,,,state-media
